	tweet	pattern	annotation	via	undecidable	toplevel	comment	adjudicated_by
30093	t745166884304125952	55	False	gold	False	False		emilia
30094	t745166884304125952	65	True	gold	False			emilia
30095	t745170531670859776	55	False	gold	False	False		merlin
30096	t745171484297986048	3	True	gold	False	False		meliha
30097	t745171484297986048	46	False	gold	False	False		emilia
30098	t745171484297986048	55	False	gold	False	False		emilia
30099	t745171484297986048	65	False	gold	False	False		emilia
30100	t745172924575821825	3	True	gold	False	False		meliha
30101	t745172924575821825	46	False	gold	False	False		emilia
30102	t745172924575821825	55	False	gold	False	False		emilia
30103	t745172924575821825	65	False	gold	False	False		emilia
30104	t745174320385712129	3	True	gold	False	False		meliha
30105	t745174320385712129	46	False	gold	False	False		emilia
30106	t745174320385712129	55	False	gold	False	False		emilia
30107	t745174320385712129	65	False	gold	False	False		emilia
30108	t745175149746360320	3	True	gold	False	False		meliha
30109	t745175149746360320	46	False	gold	False	False		emilia
30110	t745175149746360320	55	False	gold	False	False		emilia
30111	t745175149746360320	65	False	gold	False	False		emilia
30112	t745176035042332676	3	False	gold	False			merlin
30113	t745176035042332676	46	False	gold-impl-neg	False	False	from 3: 	merlin
30114	t745176035042332676	55	False	gold-impl-neg	False	False	from 3: 	merlin
30115	t745176035042332676	58	True	gold	False			philipp
30116	t745176035042332676	65	False	gold-impl-neg	False	False	from 3: 	merlin
30117	t745180649938518016	23	True	gold-impl-pos	False	False	from 23: 	meliha
30118	t745180649938518016	24	True	gold	False	False		meliha
30119	t745180820722245632	3	False	gold	False			philipp
30120	t745180820722245632	46	False	gold-impl-neg	False	False	from 3: 	philipp
30121	t745180820722245632	55	False	gold-impl-neg	False	False	from 3: 	philipp
30122	t745180820722245632	65	False	gold-impl-neg	False	False	from 3: 	philipp
30123	t745180910878785536	3	True	gold	False	False		meliha
30124	t745180910878785536	3	True	gold-impl-pos	False	False	from 3: 	emilia
30125	t745180910878785536	23	True	gold-impl-pos	False	False	from 23: 	emilia
30126	t745180910878785536	24	True	gold-impl-pos	False	False	from 24: 	emilia
30127	t745180910878785536	46	False	gold	False	False		emilia
30128	t745180910878785536	55	False	gold	False	False		emilia
30129	t745180910878785536	65	True	gold	False			emilia
30130	t745182196424540160	3	True	gold	False	False		meliha
30131	t745182196424540160	3	True	gold-impl-pos	False	False	from 3: 	emilia
30132	t745182196424540160	23	True	gold-impl-pos	False	False	from 23: 	emilia
30133	t745182196424540160	24	True	gold-impl-pos	False	False	from 24: 	emilia
30134	t745182196424540160	46	False	gold	False	False		emilia
30135	t745182196424540160	55	False	gold	False	False		emilia
30136	t745182196424540160	65	True	gold	False			emilia
30137	t745183120287113216	24	False	gold	False	False	not an entity	merlin
30138	t745183120287113216	26	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30139	t745183120287113216	57	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30140	t745183120287113216	60	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30141	t745183120287113216	61	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30142	t745183120287113216	62	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30143	t745183120287113216	63	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30144	t745183120287113216	65	False	gold-impl-neg	False	False	from 24: not an entity	merlin
30145	t745184724331618304	3	True	gold	False	False		meliha
30146	t745184724331618304	46	False	gold	False	False		emilia
30147	t745184724331618304	55	False	gold	False	False		emilia
30148	t745184724331618304	65	False	gold	False	False		emilia
30149	t745185117295939584	3	True	gold	False	False		meliha
30150	t745185117295939584	46	False	gold	False	False		emilia
30151	t745185117295939584	55	False	gold	False	False		emilia
30152	t745185117295939584	65	False	gold	False	False		emilia
30153	t745187679831199744	0	True	gold	False	False		merlin
30154	t745188861496655872	3	True	gold	False	False		meliha
30155	t745188861496655872	46	False	gold	False	False		emilia
30156	t745188861496655872	55	False	gold	False	False		emilia
30157	t745188861496655872	65	False	gold	False	False		emilia
30158	t745188902382747648	24	False	gold	False			philipp
30159	t745188902382747648	26	False	gold-impl-neg	False	False	from 24: 	philipp
30160	t745188902382747648	57	False	gold-impl-neg	False	False	from 24: 	philipp
30161	t745188902382747648	60	False	gold-impl-neg	False	False	from 24: 	philipp
30162	t745188902382747648	61	False	gold-impl-neg	False	False	from 24: 	philipp
30163	t745188902382747648	62	False	gold-impl-neg	False	False	from 24: 	philipp
30164	t745188902382747648	63	False	gold-impl-neg	False	False	from 24: 	philipp
30165	t745188902382747648	65	False	gold-impl-neg	False	False	from 24: 	philipp
30166	t745189446400737280	23	True	gold-impl-pos	False	False	from 23: 	meliha
30167	t745189446400737280	24	True	gold	False	False		meliha
30168	t745190377209094144	3	True	gold	False			philipp
30169	t745190377209094144	46	False	gold	False	False		emilia
30170	t745190377209094144	55	False	gold	False	False		emilia
30171	t745190377209094144	65	False	gold	False	False		emilia
30172	t745191307644133376	3	True	gold	False	False		meliha
30173	t745191307644133376	46	False	gold	False	False		emilia
30174	t745191307644133376	55	False	gold	False	False		emilia
30175	t745191307644133376	65	False	gold	False	False		emilia
30176	t745191469124829184	3	True	gold	False			merlin
30177	t745191469124829184	46	False	gold	False	False		emilia
30178	t745191469124829184	55	False	gold	False	False		emilia
30179	t745191469124829184	65	False	gold	False	False		emilia
30180	t745192055236763649	3	True	gold	False	False		meliha
30181	t745192055236763649	3	True	gold-impl-pos	False	False	from 3: 	emilia
30182	t745192055236763649	23	True	gold-impl-pos	False	False	from 23: 	emilia
30183	t745192055236763649	24	True	gold-impl-pos	False	False	from 24: 	emilia
30184	t745192055236763649	46	False	gold	False	False		emilia
30185	t745192055236763649	55	False	gold	False	False		emilia
30186	t745192055236763649	65	True	gold	False			emilia
30187	t745192413916954624	3	True	gold	False	False		meliha
30188	t745192413916954624	46	False	gold	False	False		meliha
30189	t745192413916954624	55	False	gold	False	False		meliha
30190	t745192413916954624	65	False	gold	False	False		meliha
30191	t745193110959951872	23	True	gold-impl-pos	False	False	from 23: 	meliha
30192	t745193110959951872	24	True	gold	False	False		meliha
30193	t745195194920796160	3	True	gold	False	False		meliha
30194	t745195194920796160	46	False	gold	False	False		emilia
30195	t745195194920796160	55	False	gold	False	False		emilia
30196	t745195194920796160	65	False	gold	False	False		emilia
30197	t745197645107466240	3	True	gold	False	False		meliha
30198	t745197645107466240	46	False	gold	False	False		emilia
30199	t745197645107466240	55	False	gold	False	False		emilia
30200	t745197645107466240	65	False	gold	False	False		emilia
30201	t745200698665603072	58	False	gold	False	False		merlin
30202	t745200881042341888	3	True	gold	False	False		meliha
30203	t745200881042341888	46	False	gold	False	False		emilia
30204	t745200881042341888	55	False	gold	False	False		emilia
30205	t745200881042341888	65	False	gold	False	False		emilia
30206	t745200931898298368	3	True	gold	False	False		meliha
30207	t745200931898298368	46	False	gold	False	False		emilia
30208	t745200931898298368	55	False	gold	False	False		emilia
30209	t745200931898298368	65	False	gold	False	False		emilia
30210	t745203574280454144	55	False	gold	False	False		merlin
30211	t745205293689221120	3	True	gold	False	False		merlin
30212	t745205293689221120	46	False	gold	False	False		emilia
30213	t745205293689221120	55	False	gold	False	False		emilia
30214	t745205293689221120	65	False	gold	False	False		emilia
30215	t745206608767094788	3	True	gold	False			philipp
30216	t745206608767094788	46	False	gold	False	False		emilia
30217	t745206608767094788	55	False	gold	False	False		emilia
30218	t745206608767094788	65	False	gold	False	False		emilia
30219	t745209116331745280	3	True	gold	False	False		meliha
30220	t745209116331745280	46	False	gold	False	False		emilia
30221	t745209116331745280	55	False	gold	False	False		emilia
30222	t745209116331745280	65	False	gold	False	False		emilia
30223	t745210217806315520	3	True	gold	False	False		meliha
30224	t745210217806315520	3	True	gold-impl-pos	False	False	from 3: 	emilia
30225	t745210217806315520	23	True	gold-impl-pos	False	False	from 23: 	emilia
30226	t745210217806315520	24	True	gold-impl-pos	False	False	from 24: 	emilia
30227	t745210217806315520	46	False	gold	False	False		emilia
30228	t745210217806315520	55	False	gold	False	False		emilia
30229	t745210217806315520	65	True	gold	False			emilia
30230	t745211128880435200	0	True	gold	False	False		merlin
30231	t745211128880435200	58	False	gold	False	False		merlin
30232	t745211637859246080	3	False	gold	False			merlin
30233	t745211637859246080	46	False	gold-impl-neg	False	False	from 3: 	merlin
30234	t745211637859246080	55	False	gold-impl-neg	False	False	from 3: 	merlin
30235	t745211637859246080	65	False	gold-impl-neg	False	False	from 3: 	merlin
30236	t745213475983663104	3	True	gold	False	False		meliha
30237	t745213475983663104	46	False	gold	False	False		emilia
30238	t745213475983663104	55	False	gold	False	False		emilia
30239	t745213475983663104	65	False	gold	False	False		emilia
30240	t745213557327925248	38	False	gold-impl-neg	False	False	from 45: 	philipp
30241	t745213557327925248	41	False	gold-impl-neg	False	False	from 45: 	philipp
30242	t745213557327925248	45	False	gold	False			philipp
30243	t745213557327925248	50	False	gold-impl-neg	False	False	from 45: 	philipp
30244	t745213803265155073	3	True	gold	False	False		meliha
30245	t745213803265155073	46	False	gold	False	False		emilia
30246	t745213803265155073	55	False	gold	False	False		emilia
30247	t745213803265155073	65	False	gold	False	False		emilia
30248	t745213835070545921	3	True	gold	False	False		meliha
30249	t745213835070545921	46	False	gold	False	False		emilia
30250	t745213835070545921	55	False	gold	False	False		emilia
30251	t745213835070545921	65	False	gold	False	False		emilia
30252	t745214088440078337	45	True	gold	False			merlin
30253	t745214359949848578	3	False	gold	False	False		meliha
30254	t745214359949848578	46	False	gold-impl-neg	False	False	from 3: 	meliha
30255	t745214359949848578	55	False	gold-impl-neg	False	False	from 3: 	meliha
30256	t745214359949848578	65	False	gold-impl-neg	False	False	from 3: 	meliha
30257	t745215200303915008	3	True	gold	False			philipp
30258	t745215200303915008	3	True	gold-impl-pos	False	False	from 3: 	emilia
30259	t745215200303915008	23	True	gold-impl-pos	False	False	from 23: 	emilia
30260	t745215200303915008	24	True	gold-impl-pos	False	False	from 24: 	emilia
30261	t745215200303915008	46	False	gold	False	False		emilia
30262	t745215200303915008	55	False	gold	False	False		emilia
30263	t745215200303915008	65	True	gold	False			emilia
30264	t745216785062952960	3	False	gold	False			auto-neg-adjudicator
30265	t745216785062952960	46	False	gold-impl-neg	False	False	from 3: 	auto-neg-adjudicator
30266	t745216785062952960	55	False	gold-impl-neg	False	False	from 3: 	auto-neg-adjudicator
30267	t745216785062952960	65	False	gold-impl-neg	False	False	from 3: 	auto-neg-adjudicator
30268	t745217155482935297	0	True	gold	False			merlin
30269	t745217155482935297	3	False	gold	False			merlin
30270	t745217155482935297	38	False	gold	False			philipp
30271	t745217155482935297	38	False	gold-impl-neg	False	False	from 45: 	philipp
30272	t745217155482935297	41	False	gold-impl-neg	False	False	from 38: 	philipp
30273	t745217155482935297	41	False	gold-impl-neg	False	False	from 45: 	philipp
30274	t745217155482935297	45	False	gold	False			philipp
30275	t745217155482935297	46	False	gold-impl-neg	False	False	from 3: 	merlin
30276	t745217155482935297	50	False	gold-impl-neg	False	False	from 45: 	philipp
30277	t745217155482935297	55	False	gold-impl-neg	False	False	from 3: 	merlin
30278	t745217155482935297	65	False	gold-impl-neg	False	False	from 3: 	merlin
30279	t745217979684577281	3	True	gold	False	False		meliha
30280	t745217979684577281	46	False	gold	False	False		emilia
30281	t745217979684577281	55	False	gold	False	False		emilia
30282	t745217979684577281	65	False	gold	False	False		emilia
30283	t745218727721971712	23	True	gold-impl-pos	False	False	from 23: 	meliha
30284	t745218727721971712	24	True	gold	False	False		meliha
30285	t745218949978030081	3	True	gold-impl-pos	False	False	from 3: 	merlin
30286	t745218949978030081	27	True	gold-impl-pos	False	False	from 27: 	merlin
30287	t745218949978030081	55	True	gold	False	False		merlin
30288	t745221051236356096	3	True	gold	False	False		meliha
30289	t745221051236356096	46	False	gold	False	False		emilia
30290	t745221051236356096	55	False	gold	False	False		emilia
30291	t745221051236356096	65	False	gold	False	False		emilia
30292	t745221126771486720	3	True	gold	False	False		meliha
30293	t745221126771486720	46	False	gold	False	False		emilia
30294	t745221126771486720	55	False	gold	False	False		emilia
30295	t745221126771486720	65	False	gold	False	False		emilia
30296	t745221710937493505	23	True	gold-impl-pos	False	False	from 23: 	meliha
30297	t745221710937493505	24	True	gold	False	False		meliha
30298	t745221940697260033	3	False	gold	False			philipp
30299	t745221940697260033	23	True	gold-impl-pos	False	False	from 23: 	merlin
30300	t745221940697260033	24	True	gold-impl-pos	False	False	from 24: 	merlin
30301	t745221940697260033	46	False	gold-impl-neg	False	False	from 3: 	philipp
30302	t745221940697260033	55	False	gold-impl-neg	False	False	from 3: 	philipp
30303	t745221940697260033	57	True	gold	False			merlin
30304	t745221940697260033	65	False	gold-impl-neg	False	False	from 3: 	philipp
30305	t745223666456236032	0	True	gold	False			merlin
30306	t745223666456236032	3	False	gold	False			philipp
30307	t745223666456236032	45	True	gold	False			philipp
30308	t745223666456236032	46	False	gold-impl-neg	False	False	from 3: 	philipp
30309	t745223666456236032	55	False	gold-impl-neg	False	False	from 3: 	philipp
30310	t745223666456236032	65	False	gold-impl-neg	False	False	from 3: 	philipp
30311	t745224340808032257	3	True	gold	False	False		meliha
30312	t745224340808032257	3	True	gold-impl-pos	False	False	from 3: 	emilia
30313	t745224340808032257	23	True	gold-impl-pos	False	False	from 23: 	emilia
30314	t745224340808032257	24	True	gold-impl-pos	False	False	from 24: 	emilia
30315	t745224340808032257	46	False	gold	False	False		emilia
30316	t745224340808032257	55	False	gold	False	False		emilia
30317	t745224340808032257	65	True	gold	False			emilia
30318	t745224625391603712	23	True	gold-impl-pos	False	False	from 23: 	meliha
30319	t745224625391603712	24	True	gold	False	False		meliha
30320	t745225726656397313	3	True	gold	False	False		meliha
30321	t745225726656397313	46	False	gold	False	False		emilia
30322	t745225726656397313	55	False	gold	False	False		emilia
30323	t745225726656397313	65	False	gold	False	False		emilia
30324	t745227209485352960	23	True	gold-impl-pos	False	False	from 23: 	meliha
30325	t745227209485352960	24	True	gold	False	False		meliha
30326	t745229136109703168	23	True	gold-impl-pos	False	False	from 23: 	meliha
30327	t745229136109703168	24	True	gold	False	False		meliha
30328	t745231437218123781	3	True	gold	False	False		meliha
30329	t745231437218123781	46	False	gold	False	False		emilia
30330	t745231437218123781	55	False	gold	False	False		emilia
30331	t745231437218123781	65	False	gold	False	False		emilia
30332	t745231465684819968	6	False	gold	False			merlin
30333	t745231465684819968	38	False	gold-impl-neg	False	False	from 45: 	philipp
30334	t745231465684819968	41	False	gold-impl-neg	False	False	from 45: 	philipp
30335	t745231465684819968	45	False	gold	False			philipp
30336	t745231465684819968	48	False	gold-impl-neg	False	False	from 6: 	merlin
30337	t745231465684819968	49	False	gold-impl-neg	False	False	from 6: 	merlin
30338	t745231465684819968	50	False	gold-impl-neg	False	False	from 45: 	philipp
30339	t745231465684819968	51	False	gold-impl-neg	False	False	from 6: 	merlin
30340	t745233632378355712	3	True	gold	False	False		meliha
30341	t745233632378355712	3	True	gold-impl-pos	False	False	from 3: 	emilia
30342	t745233632378355712	23	True	gold-impl-pos	False	False	from 23: 	emilia
30343	t745233632378355712	24	True	gold-impl-pos	False	False	from 24: 	emilia
30344	t745233632378355712	46	False	gold	False	False		emilia
30345	t745233632378355712	55	False	gold	False	False		emilia
30346	t745233632378355712	65	True	gold	False			emilia
30347	t745233870606327808	23	True	gold-impl-pos	False	False	from 23: 	meliha
30348	t745233870606327808	24	True	gold	False	False		meliha
30349	t745235845154750464	3	True	gold	False	False		nathan
30350	t745235845154750464	24	False	gold	False			auto-neg-adjudicator
30351	t745235845154750464	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30352	t745235845154750464	46	False	gold	False	False		emilia
30353	t745235845154750464	55	False	gold	False	False		emilia
30354	t745235845154750464	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30355	t745235845154750464	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30356	t745235845154750464	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30357	t745235845154750464	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30358	t745235845154750464	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30359	t745235845154750464	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
30360	t745235973978591232	3	True	gold	False	False		meliha
30361	t745235973978591232	46	False	gold	False	False		emilia
30362	t745235973978591232	55	False	gold	False	False		emilia
30363	t745235973978591232	65	False	gold	False	False		emilia
30364	t745236492512075776	3	True	gold-impl-pos	False	False	from 3: 	merlin
30365	t745236492512075776	27	True	gold-impl-pos	False	False	from 27: 	merlin
30366	t745236492512075776	55	True	gold	False			merlin
30367	t745236537315569664	0	True	gold-impl-pos	False	False	from 0: 	merlin
30368	t745236537315569664	6	True	gold	False			merlin
30369	t745236537315569664	6	True	gold-impl-pos	False	False	from 6: 	merlin
30370	t745236537315569664	16	False	gold-impl-neg	False	False	from 42: 	merlin
30371	t745236537315569664	38	False	gold	False			merlin
30372	t745236537315569664	41	False	gold-impl-neg	False	False	from 38: 	merlin
30373	t745236537315569664	42	False	gold	False			merlin
30374	t745236537315569664	48	True	gold	False			merlin
30375	t745236537315569664	54	False	gold-impl-neg	False	False	from 42: 	merlin
30376	t745236537315569664	64	True	gold-impl-pos	False	False	from 64: 	merlin
30377	t745236762461609984	0	True	gold-impl-pos	False	False	from 0: 	merlin
30378	t745236762461609984	3	False	gold	False			philipp
30379	t745236762461609984	4	True	gold-impl-pos	False	False	from 4: 	merlin
30380	t745236762461609984	8	True	gold	False			merlin
30381	t745236762461609984	16	False	gold	False			nathan
30382	t745236762461609984	19	True	gold	False			merlin
30383	t745236762461609984	46	False	gold-impl-neg	False	False	from 3: 	philipp
30384	t745236762461609984	53	False	gold	False			merlin
30385	t745236762461609984	55	False	gold-impl-neg	False	False	from 3: 	philipp
30386	t745236762461609984	65	False	gold-impl-neg	False	False	from 3: 	philipp
30387	t745237009959104512	3	True	gold-impl-pos	False	False	from 3: 	merlin
30388	t745237009959104512	27	True	gold-impl-pos	False	False	from 27: 	merlin
30389	t745237009959104512	55	True	gold	False	False		merlin
30390	t745237964062621697	3	True	gold	False			philipp
30391	t745237964062621697	46	False	gold	False	False		emilia
30392	t745237964062621697	55	False	gold	False	False		emilia
30393	t745237964062621697	65	False	gold	False	False		emilia
30394	t745238347753332736	3	True	gold	False	False		meliha
30395	t745238347753332736	3	True	gold-impl-pos	False	False	from 3: 	emilia
30396	t745238347753332736	23	True	gold-impl-pos	False	False	from 23: 	emilia
30397	t745238347753332736	24	True	gold-impl-pos	False	False	from 24: 	emilia
30398	t745238347753332736	46	False	gold	False	False		emilia
30399	t745238347753332736	55	False	gold	False	False		emilia
30400	t745238347753332736	65	True	gold	False			emilia
30401	t745238623868575744	3	True	gold	False	False		meliha
30402	t745238623868575744	46	False	gold	False	False		emilia
30403	t745238623868575744	55	False	gold	False	False		emilia
30404	t745238623868575744	65	False	gold	False	False		emilia
30405	t745238635914604544	3	True	gold	False	False		meliha
30406	t745238635914604544	3	True	gold-impl-pos	False	False	from 3: 	emilia
30407	t745238635914604544	27	True	gold-impl-pos	False	False	from 27: 	emilia
30408	t745238635914604544	46	False	gold	False	False		emilia
30409	t745238635914604544	55	True	gold	False			emilia
30410	t745238635914604544	65	False	gold	False	False		emilia
30411	t745238688079085568	3	True	gold	False	False		meliha
30412	t745238688079085568	46	False	gold	False	False		emilia
30413	t745238688079085568	55	False	gold	False	False		emilia
30414	t745238688079085568	65	False	gold	False	False		emilia
30415	t745238756827926529	3	True	gold	False	False		nathan
30416	t745238756827926529	23	True	gold-impl-pos	False	False	from 23: 	meliha
30417	t745238756827926529	24	True	gold	False	False		meliha
30418	t745238756827926529	46	False	gold	False	False		emilia
30419	t745238756827926529	55	False	gold	False	False		emilia
30420	t745238756827926529	65	False	gold	False	False		emilia
30421	t745238782182567936	3	True	gold	False	False		meliha
30422	t745238782182567936	46	False	gold	False	False		emilia
30423	t745238782182567936	55	False	gold	False	False		emilia
30424	t745238782182567936	65	False	gold	False	False		emilia
30425	t745242676707065857	10	True	gold	False			niki
30426	t745242676707065857	23	True	gold-impl-pos	False	False	from 23: 	merlin
30427	t745242676707065857	24	True	gold	False			merlin
30428	t745242676707065857	38	False	gold-impl-neg	False	False	from 45: 	philipp
30429	t745242676707065857	41	False	gold-impl-neg	False	False	from 45: 	philipp
30430	t745242676707065857	45	False	gold	False			philipp
30431	t745242676707065857	50	False	gold-impl-neg	False	False	from 45: 	philipp
30432	t745243077829287936	3	False	gold	False	False		meliha
30433	t745243077829287936	46	False	gold-impl-neg	False	False	from 3: 	meliha
30434	t745243077829287936	55	False	gold-impl-neg	False	False	from 3: 	meliha
30435	t745243077829287936	65	False	gold-impl-neg	False	False	from 3: 	meliha
30436	t745243156480823301	3	True	gold	False	False		meliha
30437	t745243156480823301	46	False	gold	False	False		emilia
30438	t745243156480823301	55	False	gold	False	False		emilia
30439	t745243156480823301	65	False	gold	False	False		emilia
30440	t745243526288510976	0	True	gold	False	False		merlin
30441	t745243526288510976	23	True	gold-impl-pos	False	False	from 23: 	merlin
30442	t745243526288510976	24	True	gold-impl-pos	False	False	from 24: 	merlin
30443	t745243526288510976	57	True	gold	False	False		merlin
30444	t745243928954290176	3	True	gold	False	False		meliha
30445	t745243928954290176	46	False	gold	False	False		emilia
30446	t745243928954290176	55	False	gold	False	False		emilia
30447	t745243928954290176	65	False	gold	False	False		emilia
30448	t745245792487649280	0	True	gold	False	False		merlin
30449	t745245792487649280	23	True	gold-impl-pos	False	False	from 23: 	merlin
30450	t745245792487649280	24	True	gold-impl-pos	False	False	from 24: 	merlin
30451	t745245792487649280	57	True	gold	False	False		merlin
30452	t745247222711881728	3	True	gold-impl-pos	False	False	from 3: 	merlin
30453	t745247222711881728	27	True	gold-impl-pos	False	False	from 27: 	merlin
30454	t745247222711881728	55	True	gold	False	False		merlin
30455	t745247676871086081	3	True	gold	False	False		meliha
30456	t745247676871086081	46	False	gold	False	False		emilia
30457	t745247676871086081	55	False	gold	False	False		emilia
30458	t745247676871086081	65	False	gold	False	False		emilia
30459	t745248651417522179	3	True	gold	False	False		nathan
30460	t745248651417522179	46	False	gold	False	False		emilia
30461	t745248651417522179	55	False	gold	False	False		emilia
30462	t745248651417522179	65	False	gold	False	False		emilia
30463	t745249558175821824	3	True	gold	False	False		meliha
30464	t745249558175821824	46	False	gold	False	False		emilia
30465	t745249558175821824	55	False	gold	False	False		emilia
30466	t745249558175821824	65	False	gold	False	False		emilia
30467	t745249752124624897	3	True	gold	False	False		meliha
30468	t745249752124624897	46	False	gold	False	False		emilia
30469	t745249752124624897	55	False	gold	False	False		emilia
30470	t745249752124624897	65	False	gold	False	False		emilia
30471	t745251221007667201	3	True	gold	False			philipp
30472	t745251221007667201	46	False	gold	False	False		emilia
30473	t745251221007667201	55	False	gold	False	False		emilia
30474	t745251221007667201	65	False	gold	False	False		emilia
30475	t745252052750606337	3	True	gold	False	False		meliha
30476	t745252052750606337	46	False	gold	False	False		emilia
30477	t745252052750606337	55	False	gold	False	False		emilia
30478	t745252052750606337	65	False	gold	False	False		emilia
30479	t745253330172129281	3	True	gold	False			merlin
30480	t745253330172129281	3	True	gold-impl-pos	False	False	from 3: 	emilia
30481	t745253330172129281	23	True	gold-impl-pos	False	False	from 23: 	emilia
30482	t745253330172129281	23	True	gold-impl-pos	False	False	from 23: 	merlin
30483	t745253330172129281	24	True	gold	False	False		merlin
30484	t745253330172129281	24	True	gold-impl-pos	False	False	from 24: 	emilia
30485	t745253330172129281	46	False	gold	False			merlin
30486	t745253330172129281	55	False	gold	False	False		emilia
30487	t745253330172129281	65	True	gold	False			emilia
30488	t745253457297350661	3	True	gold	False	False		meliha
30489	t745253457297350661	46	False	gold	False	False		emilia
30490	t745253457297350661	55	False	gold	False	False		emilia
30491	t745253457297350661	65	False	gold	False	False		emilia
30492	t745253980213673984	23	True	gold-impl-pos	False	False	from 23: tp	merlin
30493	t745253980213673984	24	True	gold	False	False	tp	merlin
30494	t745255107751743489	3	True	gold	False			philipp
30495	t745255107751743489	46	False	gold	False	False		emilia
30496	t745255107751743489	55	False	gold	False	False		emilia
30497	t745255107751743489	65	False	gold	False	False		emilia
30498	t745255252710981634	3	True	gold	False	False		meliha
30499	t745255252710981634	3	True	gold-impl-pos	False	False	from 3: 	emilia
30500	t745255252710981634	23	True	gold-impl-pos	False	False	from 23: 	emilia
30501	t745255252710981634	24	True	gold-impl-pos	False	False	from 24: 	emilia
30502	t745255252710981634	46	False	gold	False	False		emilia
30503	t745255252710981634	55	False	gold	False	False		emilia
30504	t745255252710981634	65	True	gold	False			emilia
30505	t745255687941349376	3	True	gold	False	False		meliha
30506	t745255687941349376	46	False	gold	False	False		emilia
30507	t745255687941349376	55	False	gold	False	False		emilia
30508	t745255687941349376	65	False	gold	False	False		emilia
30509	t745255757529088000	3	False	gold	False	False		meliha
30510	t745255757529088000	46	False	gold-impl-neg	False	False	from 3: 	meliha
30511	t745255757529088000	55	False	gold-impl-neg	False	False	from 3: 	meliha
30512	t745255757529088000	65	False	gold-impl-neg	False	False	from 3: 	meliha
30513	t745257474786267137	3	True	gold	False	False		meliha
30514	t745257474786267137	3	True	gold-impl-pos	False	False	from 3: 	emilia
30515	t745257474786267137	23	True	gold-impl-pos	False	False	from 23: 	emilia
30516	t745257474786267137	24	True	gold-impl-pos	False	False	from 24: 	emilia
30517	t745257474786267137	46	False	gold	False	False		emilia
30518	t745257474786267137	55	False	gold	False	False		emilia
30519	t745257474786267137	65	True	gold	False			emilia
30520	t745258353165762560	3	True	gold	False	False		meliha
30521	t745258353165762560	3	True	gold-impl-pos	False	False	from 3: 	emilia
30522	t745258353165762560	23	True	gold-impl-pos	False	False	from 23: 	emilia
30523	t745258353165762560	24	True	gold-impl-pos	False	False	from 24: 	emilia
30524	t745258353165762560	46	False	gold	False	False		emilia
30525	t745258353165762560	55	False	gold	False	False		emilia
30526	t745258353165762560	65	True	gold	False			emilia
30527	t745258523211214848	3	True	gold	False	False		meliha
30528	t745258523211214848	46	False	gold	False	False		emilia
30529	t745258523211214848	55	False	gold	False	False		emilia
30530	t745258523211214848	65	False	gold	False	False		emilia
30531	t745258935658119168	3	True	gold	False	False		meliha
30532	t745258935658119168	46	False	gold	False	False		emilia
30533	t745258935658119168	55	False	gold	False	False		emilia
30534	t745258935658119168	65	False	gold	False	False		emilia
30535	t745259450626248704	0	True	gold	False	False		merlin
30536	t745259450626248704	2	True	gold	False	False		merlin
30537	t745259468695408640	3	True	gold	False	False		meliha
30538	t745259468695408640	3	True	gold-impl-pos	False	False	from 3: 	emilia
30539	t745259468695408640	23	True	gold-impl-pos	False	False	from 23: 	emilia
30540	t745259468695408640	24	True	gold-impl-pos	False	False	from 24: 	emilia
30541	t745259468695408640	46	False	gold	False	False		emilia
30542	t745259468695408640	55	False	gold	False	False		emilia
30543	t745259468695408640	65	True	gold	False			emilia
30544	t745261418891513856	3	True	gold-impl-pos	False	False	from 3: 	merlin
30545	t745261418891513856	27	True	gold-impl-pos	False	False	from 27: 	merlin
30546	t745261418891513856	55	True	gold	False	False		merlin
30547	t745263371692412929	3	True	gold	False	False		meliha
30548	t745263371692412929	46	False	gold	False	False		emilia
30549	t745263371692412929	55	False	gold	False	False		emilia
30550	t745263371692412929	65	False	gold	False	False		emilia
30551	t745264091795759104	3	True	gold	False	False		meliha
30552	t745264091795759104	46	False	gold	False	False		emilia
30553	t745264091795759104	55	False	gold	False	False		emilia
30554	t745264091795759104	65	False	gold	False	False		emilia
30555	t745264817729081344	3	True	gold	False	False		meliha
30556	t745264817729081344	46	False	gold	False	False		emilia
30557	t745264817729081344	55	False	gold	False	False		emilia
30558	t745264817729081344	65	False	gold	False	False		emilia
30559	t745265224396185601	3	True	gold	False	False		meliha
30560	t745265224396185601	46	False	gold	False	False		emilia
