"tweet_id"	"match"	"matchend"	"query"	"query_slot"	"query_hierarchical"	"word"	"0_word"	"1_word"	"0_word_slot"	"1_word_slot"	"exact0"	"within0"	"overlap0"	"outside0"	"exact0_0"	"exact0_1"	"within0_0"	"within0_1"	"overlap0_0"	"overlap0_1"	"outside0_0"	"outside0_1"	"exact1"	"within1"	"overlap1"	"outside1"	"exact1_0"	"exact1_1"	"within1_0"	"within1_1"	"overlap1_0"	"overlap1_1"	"outside1_0"	"outside1_1"
"t742477357471174657"	22081360	22081379	"pattern3_entity_support_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	"pattern3_entity_support_policy"	"The Sun backing Brexit is the clearest indication yet that remaining in the EU is certainly the most logical decision"	"The Sun"	"Brexit is the clearest indication yet that remaining in the EU is certainly the most logical decision"	"Brexit"	"indication"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742477357471174657"	22081360	22081379	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	"pattern3_entity_support_policy"	"The Sun backing Brexit is the clearest indication yet that remaining in the EU is certainly the most logical decision"	"The Sun"	"Brexit is the clearest indication yet that remaining in the EU is certainly the most logical decision"	"the EU"	"the most logical decision"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742477357471174657"	22081360	22081379	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	"pattern3_entity_support_policy"	"The Sun backing Brexit is the clearest indication yet that remaining in the EU is certainly the most logical decision"	"The Sun"	"Brexit is the clearest indication yet that remaining in the EU is certainly the most logical decision"	"the EU"	"the most logical decision"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742303727713935360"	22093478	22093487	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"Why we must #LeaveEU . UK economist Jim Mellon backs #Brexit #voteleave #euref #remain #strongerin https://t.co/auV9WBq3Fm"	"UK economist Jim Mellon"	"#Brexit #voteleave #euref #remain #strongerin"	"Jim Mellon"	"UK economist"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742299387351687168"	22193474	22193479	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Mr , Cameron , Brits were fooled once back in the seventies , just too many Lies for our blood , now a Political union ur 's not our.a #Brexit❤"	"fooled"	"in the seventies"	"Brits"	"fooled"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742482530989965313"	22214621	22214623	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Rupert Murdoch is an unelected old man who is also a migrant 👍🏻 and he supports #Brexit https://t.co/lwj3jKTdgs"	"he"	"#Brexit"	"Rupert Murdoch"	"man"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742303398687608832"	22269869	22269874	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"Grexit to Brexit : "" Be careful what you wish for !"" - from ESC 's Othon Anastasakis https://t.co/Xqld46yz2B"	"careful what you"	"for !"""	"Othon Anastasakis"	"ESC"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742451097894289408"	22307542	22307546	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"Billionaire inventor and businessman James Dyson backs Brexit . #VoteLeave https://t.co/eeTn90j0Q0"	"businessman James Dyson"	"Brexit"	"James Dyson"	"businessman"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742286052526788609"	22320175	22320182	"pattern3_entity_support_policy"	"pattern24_entity_member_of_group"	NA	"#brexit back on immigration & talking Turkey again . Subtext to immigration is their own version of #ProjectFear on radicalism ."	"#brexit"	"on immigration & talking Turkey again"	"immigration"	"#ProjectFear"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742373857605083136"	22327122	22327124	"pattern3_entity_support_policy"	"pattern24_entity_adj_affiliation"	NA	"“ If three in 10 Labour voters back Brexit , it will probably still be a Remain victory , ” says Marcus Roberts , a former Labour strategist +"	"voters"	"Brexit"	"Marcus Roberts"	"a former Labour strategist"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742475379244470272"	22373553	22373562	"pattern3_entity_support_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	"pattern3_entity_support_policy"	"I'd say @TheSun supporting #brexit is the best argument yet for #remain ."	"@TheSun"	"#brexit is the best argument yet for #remain"	"#brexit"	"argument"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742794259154280448"	22389637	22389650	"pattern3_entity_support_policy"	"pattern24_entity_adj_affiliation"	NA	"Priti Patel , the woman who wants to replace European health workers with S.E. Asian curry cooks . No . No . to #Brexit https://t.co/m9XhNO3qIb"	"the woman who"	"to replace European health workers with S.E. Asian curry cooks"	"Priti Patel"	"the woman"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742733821968322560"	22397126	22397136	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	"pattern3_entity_support_policy"	"the sun supporting brexit is just another reason to vote remain"	"the sun"	"brexit is just another reason to vote remain"	"brexit"	"another reason to vote remain"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742602708167852036"	22418297	22418299	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"Double dose of bad news for #Remain Polls show rising #Brexit support ; Murdoch 's @Sun backs #Leave https://t.co/C5Z9SZmCAE via @ReutersUK"	"@Sun"	"#Leave"	"@Sun"	"Murdoch"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742602708167852036"	22418297	22418299	"pattern3_entity_support_policy"	"pattern24_names_s_entity_v"	NA	"Double dose of bad news for #Remain Polls show rising #Brexit support ; Murdoch 's @Sun backs #Leave https://t.co/C5Z9SZmCAE via @ReutersUK"	"@Sun"	"#Leave"	"Murdoch"	"@Sun"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742622511918161920"	22473754	22473757	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"Jesus ... The Sun backs brexit . That 's never a good sign ! The owner backs Brexit , of course . #EUref #fb"	"The Sun"	"brexit"	"That"	"a good sign"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742622511918161920"	22473766	22473769	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"Jesus ... The Sun backs brexit . That 's never a good sign ! The owner backs Brexit , of course . #EUref #fb"	"The owner"	"Brexit"	"That"	"a good sign"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742611538608050176"	22567905	22567908	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"The Sun supports Brexit ? In other shocking news I believe the Pope is a Catholic ."	"The Sun"	"Brexit"	"the Pope"	"Catholic"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742806206000009220"	22580587	22580596	"pattern3_entity_support_policy"	"pattern24_entity_and_the_rest_of_group"	NA	"I hope after #Brexit everyone gets a huge pay rise , empty hospitals/gps , choice of jobs with no hard work & all other rosy deals #EUref"	"I"	"after #Brexit everyone gets a huge pay rise"	"no hard work"	"rosy deals #EUref"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742612753735667712"	22580628	22580637	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"Entrepreneur Michelle Dewberry just backed Brexit on Sky News ... #VoteLeave https://t.co/33Yi0AcWje"	"Entrepreneur Michelle Dewberry"	"Brexit on Sky News ..."	"Michelle Dewberry"	"Entrepreneur"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742619490119213056"	22601552	22601556	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Someone , please please explain to @MishalHusainBBC that Cameron is the PM , it 's Cameron 's referendum . Ask him . We just want a choice #brexit"	"We"	"a choice"	"Cameron"	"PM"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742789983203930112"	22650831	22650850	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"Labour 's Charles Falconer - I would much prefer to be in a country that embraces Europe and does not turn its back on Europe . #SpecBrexit"	"I"	"to be in a country that embraces Europe and does not turn its back on Europe"	"Charles Falconer"	"Labour"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742731777949700096"	22651573	22651587	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	"pattern3_entity_support_policy"	"I bet Boris Johnson supporting Brexit is just another Tory ploy to make sure people don't vote #Brexit ."	"Boris Johnson"	"Brexit is just another Tory ploy to make sure people don't vote"	"Brexit"	"another Tory ploy to make sure people don't vote #Brexit"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
"t742707098333511680"	22662536	22662539	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"Murdoch 's Sun Newspaper Backs Brexit https://t.co/O3rawan8T8 #econ #mises #keynes"	"Sun Newspaper"	"Brexit"	"Sun Newspaper"	"Murdoch"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742724421585141760"	22686947	22686950	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"LibertyFlash : LibertyFlash : Murdoch 's Sun Newspaper Backs Brexit - As Britain 's "" Leave "" campaign opened up a 7-poi … https://t.co/ykj3rJJ8qN"	"Sun Newspaper"	"Brexit"	"Sun Newspaper"	"Murdoch"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742615919193665536"	22743155	22743165	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"The Labour elite want to start listening to their traditional supporters and support #brexit . Democracy is the people not self serving MPs"	"elite"	"to start listening to their traditional supporters and support"	"Democracy"	"people"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742845800615714816"	22767429	22767431	"pattern3_entity_support_policy"	"pattern24_name_joins_group"	NA	"ICYMI ... Frank Field joins UKIP ! Brexit would help us control immigration . Like me , many Labour voters want out https://t.co/7F6OUSilii"	"voters"	"out"	"Frank Field"	"UKIP"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742834667611652096"	22782343	22782349	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"This terrifying Murdoch quote is possibly the best reason to stay in the EU yet https://t.co/f23YEiHMBi Murdoch wants Brexit for him not GB"	"Murdoch"	"Brexit for him not GB"	"This terrifying Murdoch quote"	"the best reason to stay in the EU yet https://t.co/f23YEiHMBi Murdoch wants Brexit for him not GB"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"t742857124875669505"	22822192	22822207	"pattern3_entity_support_policy"	"pattern24_as_a_group_entity"	NA	"As an American , I support #Brexit because the EU has robbed the UK and others of independence and liberty , both precious to Americans ."	"I"	"#Brexit because the EU has robbed the UK and others of independence and liberty"	"I"	"an American"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742583806109044736"	22858814	22858825	"pattern3_entity_support_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	"pattern3_entity_support_policy"	"The Sun supporting Brexit is the least surprising news of the week"	"The Sun"	"Brexit is the least surprising news of the week"	"Brexit"	"surprising news of the week"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742764564169785344"	22899789	22899798	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"The Brexit TV adverts are a joke . Trying to get people who want to help the NHS to vote out . DON'T BELIEVE IT ! #EUreferendum #Bremain"	"people who"	"to help the NHS to vote out"	"The Brexit TV adverts"	"joke"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742718596925804545"	22902381	22902385	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Remember Trump is the guy who supports #Brexit . https://t.co/dEhQrTNra7"	"the guy who"	"#Brexit"	"Trump"	"guy"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742707111050649601"	22954981	22954984	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"Murdoch 's Sun Newspaper Backs Brexit https://t.co/L5MpHbFQwk #tlot #amagi #tcot"	"Sun Newspaper"	"Brexit"	"Sun Newspaper"	"Murdoch"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742844284051849216"	22956570	22956581	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"On behalf of England , I hope the Brexit vote goes in favor of leaving the EU , the EU is currently a total catastrophe ."	"I"	"the Brexit vote goes in favor of leaving the EU"	"the EU"	"a total catastrophe"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742795186389057536"	22972431	22972435	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"@YvetteCooperMP you claimed Farage was a racist when he wanted to control immigration . Presumably you're now a racist too ? #Brexit"	"he"	"to control immigration"	"Farage"	"racist"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742795186389057536"	22972431	22972435	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"@YvetteCooperMP you claimed Farage was a racist when he wanted to control immigration . Presumably you're now a racist too ? #Brexit"	"he"	"to control immigration"	"you're"	"a racist too"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742755950310744064"	22986581	22986586	"pattern3_entity_support_policy"	"pattern24_entity_member_of_group"	NA	"@AnnLinde So it 's wrong that the people of UK can decide if they want to #Brexit or #StayIn ? Sure you are part of EU https://t.co/ujto7B4Rus"	"they"	"to #Brexit or #StayIn"	"Sure you"	"EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742623917521702912"	23020373	23020385	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	"pattern3_entity_support_policy"	"The Sun backing Brexit is probably the best thing to happen to Remain !"	"The Sun"	"Brexit is probably the best thing to happen to Remain"	"Brexit"	"the best thing to happen to Remain"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742828304508538880"	23030184	23030187	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"I'm going to start building space ship , just in case of : 1 . Brexit 2 . Trump being president . 3 . Boris Johnson being PM . Who wants a seat ?"	"Who"	"a seat"	"Trump"	"president"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742828304508538880"	23030184	23030187	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"I'm going to start building space ship , just in case of : 1 . Brexit 2 . Trump being president . 3 . Boris Johnson being PM . Who wants a seat ?"	"Who"	"a seat"	"Boris Johnson"	"PM"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742646554696224768"	23064267	23064276	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	"pattern3_entity_support_policy"	"Rupert Murdoch and the Sun backing Brexit is hardly an earth shattering surprise ."	"the Sun"	"Brexit is hardly an earth shattering surprise"	"Brexit"	"an earth shattering surprise"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t742707085909983232"	23077005	23077008	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"Murdoch 's Sun Newspaper Backs Brexit https://t.co/Ev4FYmEzMd #tlot #mises #hayek"	"Sun Newspaper"	"Brexit"	"Sun Newspaper"	"Murdoch"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742718908885532672"	23151690	23151693	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"@LibertyFlash : Murdoch 's Sun Newspaper Backs Brexit - As Britain 's "" Leave "" campaign opened up a 7-point lead ov ... https://t.co/VqmQX5ny9Z"	"Sun Newspaper"	"Brexit"	"Sun Newspaper"	"Murdoch"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t743172605994217473"	23259381	23259387	"pattern3_entity_support_policy"	"pattern24_name_joins_group"	NA	"Please UK Remain in the EU .. No Brexit for me please , I would prefer a cup of tea . https://t.co/2gAv4pPJCe https://t.co/FvUGl3RJuy"	"I"	"a cup of tea"	"UK"	"the EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t743081148092456960"	23297664	23297666	"pattern3_entity_support_policy"	"pattern24_entity_is_the_entity_of_concept"	NA	"Huffington Post - Why the State Bank of India Backs Brexit https://t.co/UkiXaRMrrO https://t.co/6p8aRlcMCr"	"India"	"Brexit"	"Huffington Post"	"India Backs Brexit https://t.co/UkiXaRMrrO https://t.co/6p8aRlcMCr"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t742981997581209600"	23305267	23305272	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"The REAL Power #VoteLeave is THE PEOPLE #labourleave We want OUT ! #Brexit https://t.co/HU7KgzLx69"	"THE PEOPLE #labourleave We"	"OUT"	"The REAL Power #VoteLeave"	"PEOPLE"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t743124093399142400"	23312912	23312915	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"Sir Bob Geldof is just a establishment stooge . After what happened to Ireland how can he back the #eu . #traitor #VoteLeave #Brexit"	"he"	"the #eu"	"Sir Bob Geldof"	"a establishment stooge"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t743156709930246145"	23372503	23372509	"pattern3_entity_support_policy"	"pattern24_concepts_like_entity"	"pattern3_entity_support_policy"	"Seems camoron and osbourn want to be comedians like izard . Not doing bad , no one takes them seriously any more ....... #Brexit"	"osbourn"	"to be comedians like izard"	"izard"	"comedians"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t743156709930246145"	23372503	23372509	"pattern3_entity_support_policy"	"pattern24_concepts_like_entity"	"pattern3_entity_support_policy"	"Seems camoron and osbourn want to be comedians like izard . Not doing bad , no one takes them seriously any more ....... #Brexit"	"osbourn"	"to be comedians like izard"	"izard"	"comedians"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t743156709930246145"	23372503	23372509	"pattern3_entity_support_policy"	"pattern24_entities_like_group"	"pattern3_entity_support_policy"	"Seems camoron and osbourn want to be comedians like izard . Not doing bad , no one takes them seriously any more ....... #Brexit"	"osbourn"	"to be comedians like izard"	"izard"	"comedians"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t743156709930246145"	23372503	23372509	"pattern3_entity_support_policy"	"pattern24_entities_like_group"	"pattern3_entity_support_policy"	"Seems camoron and osbourn want to be comedians like izard . Not doing bad , no one takes them seriously any more ....... #Brexit"	"osbourn"	"to be comedians like izard"	"izard"	"comedians"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
